video_id,comment_text,like_count
h9bTXdkWFWc,"Mano ESCREVE ao menos um exemplo  de roteiro pros cara, eles sao fodas dmais",0
h9bTXdkWFWc,esse doeu,0
h9bTXdkWFWc,"Roteiro ruinzão, os convidados mo bala pra isso pqp",33
h9bTXdkWFWc,Esses momentos da vida q vc percebe q nada é fácil,1
h9bTXdkWFWc,muito bom nmrl kakakakakk,0
h9bTXdkWFWc,Impossivel assistir,3
h9bTXdkWFWc,51:50 melhor parte foi essa,5
h9bTXdkWFWc,Gostei viu ❤,0
h9bTXdkWFWc,bom pra caralho kakkaak,0
h9bTXdkWFWc,"Tinha tudo pra ser um ep fod4, mas não rolou 🙁",3
h9bTXdkWFWc,os cara era bom mas nao sabíam usar os sequestrados,1
h9bTXdkWFWc,Geente,0
h9bTXdkWFWc,Dei risadola sinceras,0
h9bTXdkWFWc,Um dos programas do rango brabo.,1
h9bTXdkWFWc,Que aguaceira 😂,0
h9bTXdkWFWc,GREMIOOOOOOOOOOOOO,0
h9bTXdkWFWc,E O GREMIOOOO PORRRAAAAAAA,0
h9bTXdkWFWc,51:50 melhor parte,17
h9bTXdkWFWc,Melhor parte 51:50,0
h9bTXdkWFWc,Sacanearam os mlk,9
h9bTXdkWFWc,melhor episodio do programa,1
h9bTXdkWFWc,2:57,1
h9bTXdkWFWc,"Tirem esse Auto-Tune.


Imediatamente.",26
h9bTXdkWFWc,te amo,0
h9bTXdkWFWc,melhor episódio disparado,1
h9bTXdkWFWc,Produção errou legal nas ideias do programa,3
h9bTXdkWFWc,Melhor parte as 51:51,0
h9bTXdkWFWc,"assisti tudo 
vou me matarrrrrrrrrrrrrrrrrrrrrrr696969696969669966969696969699696969696969696969696969696969969696966969969696969696969696969696969696996969696969696969696969669999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666699999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999966666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666699999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999996666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666669999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999696969669969696669696966969669969669699696696969696969699696696996969669696696969699696696969696969969696969696969696969696969696969696969696696969696969696969696969696699669699696969696969696969969696969696969699696966",0
h9bTXdkWFWc,"Eu acredito q n tenha ficado tão bom pq Reis é mais de gravação , não de improviso. E o programa parece que é 100% de improviso",61
h9bTXdkWFWc,É melhor ser cego do que ver isso,4
h9bTXdkWFWc,É um episódio,0
h9bTXdkWFWc,"Fui assistir ""aqueles caras"" nos primeiros 20 min, esse não deu",4
h9bTXdkWFWc,Sem Fone é Impossivel😂,0
h9bTXdkWFWc,Esse programa do rango brabo. 51:40,3
h9bTXdkWFWc,05:05 início,1
h9bTXdkWFWc,😂😂 esse bgl do gelli clash é sério???,4
h9bTXdkWFWc,Fazia muito tempo que eu não ria tão sinceramente quanto eu ri nesse vídeo 😂,24
h9bTXdkWFWc,"Isso não é pão de xis!!
Não conhece RS",1
h9bTXdkWFWc,Melhor episódio até agora,3
h9bTXdkWFWc,demite os roteristas,0
h9bTXdkWFWc,Sacanearam os mlk com esse roteiro pqp,410
h9bTXdkWFWc,"Porra,  se esse episódio não for recordiiii de laikeees,  pode aposentar",1
h9bTXdkWFWc,"No começo achei que esse episódio estava indo mal, mas no final eu tive certeza",5
h9bTXdkWFWc,É o Grêmio,2
h9bTXdkWFWc,um dos episódios,0
h9bTXdkWFWc,Eu curti,0
h9bTXdkWFWc,KJKKKKKKKKKKKKKKKKKKK,0
h9bTXdkWFWc,Fraquíssimo,0
h9bTXdkWFWc,esse com certeza é um dos programas já feitos,1
h9bTXdkWFWc,faz mais isso não por favor,2
h9bTXdkWFWc,40:15 ???????,1
h9bTXdkWFWc,BISTECONE NO RANGO BRABO PRA ONTEM!!!!!!,1
h9bTXdkWFWc,É pra rir com esses caras?,1
h9bTXdkWFWc,MANO OS CARA EH MTO DAHORA PQP,0
h9bTXdkWFWc,Namoral,0
h9bTXdkWFWc,"adoro esses moleques, merecem um roteiro de qualidade",901
h9bTXdkWFWc,Do alex cabeção foi melhor,1
h9bTXdkWFWc,😂😂😂,0
h9bTXdkWFWc,Nao me representa. Tanto gaucho dhr pra chamar.,0
h9bTXdkWFWc,Terere com água quente 😢😢😢😢,0
h9bTXdkWFWc,Um dos melhores programas pprt 😂,4
h9bTXdkWFWc,Não se fala em outra coisa aqui no campo de concentração,4
h9bTXdkWFWc,"Esse, de fato, é um dos episódios postados no canal",0
h9bTXdkWFWc,Esses mlk são muito bons,3
h9bTXdkWFWc,Apaga que ainda da tempo,0
h9bTXdkWFWc,melhor parte 40:15,119
h9bTXdkWFWc,"Amanhã eu termino de ver, pra ver se fica bom",16
h9bTXdkWFWc,Porque vei porque vei porque vei ele chupou esse peixe vei porque,0
h9bTXdkWFWc,Ronaldinho no rango brabo nunca?,0
h9bTXdkWFWc,ainda bem que acabo,1
h9bTXdkWFWc,"Vídeo começa 51:50, boa sorte.",0
h9bTXdkWFWc,Eu gostei,0
h9bTXdkWFWc,Triste,0
h9bTXdkWFWc,"xis
:)",0
h9bTXdkWFWc,com apenas 5 minutos de video ja tinha se passado 5 minutos... bizarro,5
h9bTXdkWFWc,eu me caguei,4
h9bTXdkWFWc,"Fiquei constragido sem nem ta ai , genios !",105
h9bTXdkWFWc,"Esse foi dificil de assistir, baixou ate minha pressao to passando mal",125
h9bTXdkWFWc,Início 51:50,5
h9bTXdkWFWc,achei legal esse,0
h9bTXdkWFWc,Os músicos faz uma falta danada,1
h9bTXdkWFWc,esse ta chatinho,2
h9bTXdkWFWc,esse episódio é um dos episódios.,0
h9bTXdkWFWc,Eu jurava q o gelli crash era virgem,1
h9bTXdkWFWc,"Roteiro acabou com os mlk, sacanagem viu",746
h9bTXdkWFWc,Jamais visto,0
h9bTXdkWFWc,slk  zoofilia e necrofilia nesse episodio,1
h9bTXdkWFWc,Bora demitir esses roteiristas em😅,7
h9bTXdkWFWc,"Cara, que ep bom",8
h9bTXdkWFWc,JKKK MELHOR PARTE 51:50,0
h9bTXdkWFWc,"Piores convidados. Por favor, tragam pessoas que agreguem ao programa. Cheguei na metade do episódio e não dei uma risada sequer.",3
h9bTXdkWFWc,Isso é culpa sua defante,7
h9bTXdkWFWc,Foi um muito!!!!!,0
h9bTXdkWFWc,Foi um episódio muito,0
h9bTXdkWFWc,Poxa uns muleque daora e a produção mete um roteiro desse…,854
h9bTXdkWFWc,Meu DEEEEEEEEEEEEUSSSSSSSS!!!!!!!!,0
h9bTXdkWFWc,Melhor episódio,4
h9bTXdkWFWc,NEM FDENDO QUE VCS TROUXERAM ELES,0
h9bTXdkWFWc,"Ontem eu pensei em me mta, hj vi esse vídeo agora tenho certeza",6
h9bTXdkWFWc,que tristeza,0
h9bTXdkWFWc,Quero meus 50 minutos DE VOLTA!,11
h9bTXdkWFWc,2:56,0
h9bTXdkWFWc,depois do di ferreiro fica dificil de superar😂,9
h9bTXdkWFWc,"Se esses  juntassem com Thiago sem T,  Aspect e  Luisinho Fotocopia teriamos provavelmente um dos piores episódios de qualquer coisa já produzida na história da humanidade. Os personagens mais insuportáveis juntos.",62
h9bTXdkWFWc,4:22 Grêmio Foot-Ball Porto Alegrense,8
h9bTXdkWFWc,"sai com depressão, amei",32
h9bTXdkWFWc,sdds do olho...,0
h9bTXdkWFWc,Episódio top ! Nota dó!,1
h9bTXdkWFWc,Os cara é dodoi da cabeça slk,3
h9bTXdkWFWc,Melhor vídeo,1
h9bTXdkWFWc,já acabou e eu ainda estou com dor de cabeça!,0
h9bTXdkWFWc,Quem sao ?,0
h9bTXdkWFWc,BISTECONEEEE NO RANGO DO BRABO,3
h9bTXdkWFWc,Programa ficou bom na hora que acabou,185
h9bTXdkWFWc,Não consegui passar de 8 minutos  de episódio,2
h9bTXdkWFWc,pqp ainda bem que acabou,1
h9bTXdkWFWc,Desisti de assistir aos 20min.,2
h9bTXdkWFWc,muito bom!,0
h9bTXdkWFWc,Entende nada porém gostei,0
h9bTXdkWFWc,Reis,0
h9bTXdkWFWc,com 15 min de ep sai com depressao severa que Papai do Ceu amaldiçoe todos os tiktokers.,54
h9bTXdkWFWc,prefiro thigao sem t,0
h9bTXdkWFWc,Que porra dê programa é esse,2
h9bTXdkWFWc,KKakakakkKKKakakkskskakskskskkskskskskakakakakakak,0
h9bTXdkWFWc,EU AMO ESSES MLKS,1
h9bTXdkWFWc,jesus q ep bom,0
h9bTXdkWFWc,Thaizoca sorrindo é a minha kryptonita 💚,21
h9bTXdkWFWc,"É, não rendeu...",1
h9bTXdkWFWc,Dor física,4
h9bTXdkWFWc,Do bom Jesus Sevigné pro mundo ÉoRaffs,0
h9bTXdkWFWc,"Muito rui, nota 10",0
h9bTXdkWFWc,BISTECONE NO RANGO BRABO,142
h9bTXdkWFWc,Um dos piores programas,1
h9bTXdkWFWc,??????,0
h9bTXdkWFWc,incrivel,0
h9bTXdkWFWc,Caralho que episódio sensacional,4
h9bTXdkWFWc,51:51 😂😂,221
h9bTXdkWFWc,pqp esse foi um episódio viu,6
h9bTXdkWFWc,40:15 😂😂😂😂😂,20
h9bTXdkWFWc,NAUTA NO PROXIMO!,3
h9bTXdkWFWc,"Antes de ver esse episódio eu tava há 20 dias sem sorrir, agora são 21.",792
h9bTXdkWFWc,Eu amo reis raff❤,8
h9bTXdkWFWc,Incrível 🎉,0
h9bTXdkWFWc,é o rei raffs,0
h9bTXdkWFWc,definitivamente um dos episódios já feitos,116
h9bTXdkWFWc,Tem que ter um do ribeiro sozinho pfvr,15
h9bTXdkWFWc,Episódio sem nexo nenhum dito isso nota 8/10,13
h9bTXdkWFWc,é o raffffs,2
h9bTXdkWFWc,Não entendi nada desse EP,2
h9bTXdkWFWc,É o raffs,0
h9bTXdkWFWc,"Depois do ep do Di ferrero, estávamos precisando de um episodio assim pra superar.",99
h9bTXdkWFWc,Tão sem convidados,40
h9bTXdkWFWc,32:55 - início do programa,90
h9bTXdkWFWc,"Realmente um episódio. Joga longe este auto-tune 
Att",52
h9bTXdkWFWc,é o raffs,7
h9bTXdkWFWc,Perdi 50min da minha vida,43
h9bTXdkWFWc,mais um episódio ai do rango brabo 👏,37
h9bTXdkWFWc,esse com certeza é um dos programas já feitos,1225
h9bTXdkWFWc,Corinthians campeão da copa do Brasil 2024. 💥🦅,11
h9bTXdkWFWc,Não entendi nada nota 19,16
h9bTXdkWFWc,Fecha papaizinho,25
h9bTXdkWFWc,esse episódio putz,5
h9bTXdkWFWc,Primeiro,0
h9bTXdkWFWc,inicio - 2:55,157
t6lkinEQd7k,❤❤❤,0
t6lkinEQd7k,arrepiouuuu,0
t6lkinEQd7k,Hahahahahaha bom demais.,0
t6lkinEQd7k,meu deus n acredito q ele tem 39 mlk parece um vampiro msm carinha de 2012 como q podeee,0
t6lkinEQd7k,😎❤️✌️😁,0
t6lkinEQd7k,14:23,0
t6lkinEQd7k,51:26 Aí me quebrou,0
t6lkinEQd7k,Fazer pegadinha SE AUTODEPRECIANDO é um sinal de superioridade.,0
t6lkinEQd7k,43:25,0
t6lkinEQd7k,Massa 😂😂,0
t6lkinEQd7k,Eu queria ganhar essa lambida  do Defante e queria também que ele me perguntasse se eu gosto do Queen !!!❤🍌♥️🍌♥️🍌,0
t6lkinEQd7k,🎉❤,0
t6lkinEQd7k,Esse foi lindo demais,0
t6lkinEQd7k,24:52 taís tá me assustando,0
t6lkinEQd7k,Defante na batera é pika,0
t6lkinEQd7k,Amei,0
t6lkinEQd7k,melhor episódiooooooo,0
t6lkinEQd7k,Cinemaaaa demaaais❤,0
t6lkinEQd7k,que cara maneiro!,0
t6lkinEQd7k,ICarly brasileiro 😂😂😂😂,0
t6lkinEQd7k,"Isso aqui é qualidade, meus amigos!",0
t6lkinEQd7k,Recomendo 1/4 flypig antes de assistir 1 litro de gin Eternity e 7 maços de eight ❤,0
t6lkinEQd7k,Pqp muito bom!!!!,0
t6lkinEQd7k,Muito bom! pqp,0
t6lkinEQd7k,11:04 Caio,0
t6lkinEQd7k,Essa foi umas de melhores TOP de mais...,0
t6lkinEQd7k,"Melhor episódio da historia, esquece",0
t6lkinEQd7k,Muito bom 😂😂,0
t6lkinEQd7k,Isso é um hospício 😂😂😂,1
t6lkinEQd7k,Melhor programa sem dúvidas!!!,0
t6lkinEQd7k,51:47 melhor parte do programa,1
t6lkinEQd7k,chamaria ele fácil pra um churrasco,0
t6lkinEQd7k,Que episódio maravilhoso,0
t6lkinEQd7k,Te amo Di mbja,0
t6lkinEQd7k,"Esse ep é o melhor, muito bom ❤❤",0
t6lkinEQd7k,Esse é um dos melhores eps,0
t6lkinEQd7k,"Daria mto pra ele aiiinnnn, q EP. bom veyr",0
t6lkinEQd7k,Viva as drogas e as surubas 😍😍,0
t6lkinEQd7k,"Esse ep tem um dos maiores fatores replay de todos os rango brabo, ja assisti literalmente 5 vezes",0
t6lkinEQd7k,Ele tem mó carinha de peida leite mas é mó gente boa! EP brabo,0
t6lkinEQd7k,37:43 hino do colosso Clube de Regatas do Flamengo!,0
t6lkinEQd7k,777,0
t6lkinEQd7k,"Mano que episódio sensacional, não esperava que ia ficar tão dahora ❤️",0
t6lkinEQd7k,Top...,0
t6lkinEQd7k,Isso que é RANGO BRABO!!!!,0
t6lkinEQd7k,"QUE EPISODIO BOM, PQP!",0
t6lkinEQd7k,"Caralho, perdi tudo quando eles começaram tocar Onde Estiver",1
t6lkinEQd7k,Disparado dos melhores que já existiu!,0
t6lkinEQd7k,Onde ces arrumaram esses menino da igreja tecladista e da mesinha?,0
t6lkinEQd7k,bom ep !,0
t6lkinEQd7k,Eu nunca ri tantooooooooooooooooooooo,0
t6lkinEQd7k,Cedo ou tarde di ferrero deve voltar ahsuahs,0
t6lkinEQd7k,UM DOS MELHORES EPISODIO.  SHOW DE BOLA,0
t6lkinEQd7k,"ESSE CARA EH UM ABSURDO,  MERECE TUDO DE BOM !",1
t6lkinEQd7k,Entre razões emoções,1
t6lkinEQd7k,7:16,0
t6lkinEQd7k,Que episódiooooooo amei!!!,0
t6lkinEQd7k,melhor ep disparadooooo,0
t6lkinEQd7k,VOCÊ GOSTA DE QUEEN????????,0
t6lkinEQd7k,Eu vivi pra ver Di Ferrero tocar visitante seja bem vindo na bateria 😂😂😂😂😂😂😂😂😂😂😂😂😂,1
t6lkinEQd7k,Essa intro me emocionou,0
t6lkinEQd7k,Memphis Delay.,1
t6lkinEQd7k,Esse marketing tá pika 😂,0
t6lkinEQd7k,Agora eu quero Lucas Silveira !!!,1
t6lkinEQd7k,Esse final equivaleu pelo início e meio do vídeo!! Sem dúvidas Um dos melhores episódios da semana!!!!!,1
t6lkinEQd7k,Épico,0
t6lkinEQd7k,Começa no: 3:51,0
t6lkinEQd7k,amo nx zero ❤❤❤,0
t6lkinEQd7k,Amei demais esse ep! 💛,0
t6lkinEQd7k,Pave Di Ferrero Roche,0
t6lkinEQd7k,Thais claramente fã do nx. Toda simpática,1
t6lkinEQd7k,Que top 👏🏻👏🏻👏🏻,0
t6lkinEQd7k,"Nossa, bom demaiss. 
Que vibe massa...
Me diverti!!
Adoreiii demaiss❤❤! Obrigada!!🎉",0
t6lkinEQd7k,ESSE FINAAAAALLL ❤❤❤❤❤❤❤,0
t6lkinEQd7k,que episódio sensacional,0
t6lkinEQd7k,Que episódio foi esse pqp e o palmeiras não tem mundial,0
t6lkinEQd7k,Amo! ❤,0
t6lkinEQd7k,3:51 INÍCIO,0
t6lkinEQd7k,Vocês não querem contratar uma professora de matemática não? Eu ia amar trabalhar com vcs😊,0
t6lkinEQd7k,"Que episódio incrível, di ferrero ídolo",0
t6lkinEQd7k,Adoro quando Defante toca🥰😍🤘🏻,0
t6lkinEQd7k,Isso foi Rango Brabo,0
t6lkinEQd7k,Di é muito simpático!!! Gente boa real. Nostálgico 😍😍😍,24
t6lkinEQd7k,Ótimo ep bem legal real !!!,0
t6lkinEQd7k,Aguardando agora Lucas da Fresno,0
t6lkinEQd7k,Boa di,0
t6lkinEQd7k,lindossss amo vocês,0
t6lkinEQd7k,"29:40
Slc defante é zika na batera",5
t6lkinEQd7k,Di Ferrero massa demais! Parabéns!!@,1
t6lkinEQd7k,um dos melhores episódios 🤣,0
t6lkinEQd7k,na produçao lucas buda e felipe neto,0
t6lkinEQd7k,Que vídeo BOM!!!!!,0
t6lkinEQd7k,"QUE EPISÓDIO, AMIGOSSS❤❤❤",0
t6lkinEQd7k,😂😂😂😂,0
t6lkinEQd7k,14:55 caralho passando mal,2
t6lkinEQd7k,Please di toda semana no rango ❤,0
t6lkinEQd7k,Melhor episódio até agora ! Que vibe boa,0
t6lkinEQd7k,Melhor de todos rango ❤ salvador amam vcs ❤❤,0
t6lkinEQd7k,"que mano alto astral né
e dizem que rockeiro de satanista né...",0
t6lkinEQd7k,3:50,0
t6lkinEQd7k,Ta na hora dos BARBIXAS HEIN,1
t6lkinEQd7k,Di ferreiro é o brabo!!! Q final top galera,0
t6lkinEQd7k,Di é artista demais,0
t6lkinEQd7k,Melhor ep namoraaaal! Duvidei,0
t6lkinEQd7k,ce gosta de queen?,0
t6lkinEQd7k,Melhor ep,1
t6lkinEQd7k,finalmente um rango brabo com cara de rango brabo,1
t6lkinEQd7k,"Nossa, top demais!!!!",0
t6lkinEQd7k,olocoooo,0
t6lkinEQd7k,SENSACIONAL,0
t6lkinEQd7k,Os melhores eps são com os cara do rock in roll 🤘🏻🎸,0
t6lkinEQd7k,"Melhor episódio disparado, ídolo 🫶🏻",1
t6lkinEQd7k,Esse ep. ficou bom dms,1
t6lkinEQd7k,Um dos melhores ep!,2
t6lkinEQd7k,"na moral, QUE EPISÓDIO BOM",1
t6lkinEQd7k,NX GIGANTESCO!,0
t6lkinEQd7k,que episodio massa,0
t6lkinEQd7k,QUE EPISÓDIO PERFEITO DO INÍCIO AO FIM,1
t6lkinEQd7k,reporter doidao na oktoberfest ia ser hype,1
t6lkinEQd7k,"Bah esse di é gente fina, essa época de nx era boa demais",0
t6lkinEQd7k,Di fez duas brincadeiras q ngm pegou aff,1
t6lkinEQd7k,Diego é gente boa dms,0
t6lkinEQd7k,que episódio do caralho pqp,1
t6lkinEQd7k,Melhor episódio de todos!!!! Rock'n'roll pra caralhooo!,3
t6lkinEQd7k,"Poder ver duas figuras tão fodas pra mim, juntas, é inexplicável 👏🖤",0
t6lkinEQd7k,Com toda certeza um dos melhores episódios !! DI Ferrero representou,48
t6lkinEQd7k,Amo esse cara,0
t6lkinEQd7k,Di canta muito pqp….,0
t6lkinEQd7k,Esperava mais😢,0
t6lkinEQd7k,catapulta Rango brabo,0
t6lkinEQd7k,di ferreiro rocher jkkkkkkkkkkkkkkkkkkkkk,0
t6lkinEQd7k,"É isso aí, Thaizoca. Esse programa é de culinária, mas não ensina nada de culinária. Lamentável",1
t6lkinEQd7k,3:51 começa,0
t6lkinEQd7k,que homem delicioso,0
t6lkinEQd7k,Esse final me deu vontade de escutar as antigas todas de novo ❤,1
t6lkinEQd7k,Começa em 7:10 galera,0
t6lkinEQd7k,"Caraca melhor episódio, que nostalgia! Vontade de ir num show agora do nx0",10
t6lkinEQd7k,Jerry pegou meu queijo 🧀,0
t6lkinEQd7k,"Um dos melhores rango brabo, esses mulek é zica ❤",0
t6lkinEQd7k,A B S O L U T E    C I N E M A,1
t6lkinEQd7k,Muito bom,0
t6lkinEQd7k,sem dúvida um dos melhores convidados,0
t6lkinEQd7k,Nxzinnn manooo,0
t6lkinEQd7k,faz essa do queen em algum show,0
t6lkinEQd7k,QUEREMOS LUCAS SILVEIRA DA FRESNOOOOOO,9
t6lkinEQd7k,Que homem gostoso,0
t6lkinEQd7k,miraram no Depay e acertaram no Wesley Alemão,1
t6lkinEQd7k,"Manoooo, sem condições kskksksks QUE EPISÓDIO SENSACIONAL!!!!!!",1
t6lkinEQd7k,CRLH AMEEEI ESSE EP  MTO BOM MLK,0
t6lkinEQd7k,Igor guimarães denovo pfffffff,0
t6lkinEQd7k,melhor ep pqp,0
t6lkinEQd7k,Nosso Anthony kids😂❤,2
t6lkinEQd7k,Episódio irado demais!!! ❤,0
t6lkinEQd7k,Bom demaisssssssssssssssssssssssssssssssssss!!!!!🤣,0
t6lkinEQd7k,Você gosta de Queen?,0
t6lkinEQd7k,pave di ferrero genial,0
t6lkinEQd7k,Que isso bixo!! Que doidera foi esse EP. 😂😂😂😂😂😅😅😅😅,0
t6lkinEQd7k,Esse episódio foi bom,0
t6lkinEQd7k,Adoreeeeeei Diego é demais e eu sou fã! ❤,0
t6lkinEQd7k,Muito boooooon,0
t6lkinEQd7k,Di doido por um beijo do Defante 😅,0
t6lkinEQd7k,Coisa boaí,0
t6lkinEQd7k,Melhor ep disparado do rango !,0
t6lkinEQd7k,Di ferrero ❤❤❤❤❤,0
t6lkinEQd7k,COM TODA CERTEZA DO MUNDO ESSE FOI UM DOS MELHORES EPISÓDIO 😂❤,0
t6lkinEQd7k,"na boa, episódio bom demais",0
t6lkinEQd7k,muito bommm kakakkkaka,0
t6lkinEQd7k,The best Ep,0
t6lkinEQd7k,eu te amo diego eu te amo,0
t6lkinEQd7k,Eu ainda tô rindo do Pavê Di Ferrero Roche,26
t6lkinEQd7k,Baita episódio!!!!,0
t6lkinEQd7k,episódio bom pra porr**,0
t6lkinEQd7k,melhor episodio,0
t6lkinEQd7k,"Di é fanfarras, tudo nosso 😂🎉 🍆",0
t6lkinEQd7k,"Mlk, defante é pika na batera",1
t6lkinEQd7k,MELHOR EP DE TODOOOOOOOS!!!!!!,1
t6lkinEQd7k,Nostalgia cantar essa música vey ❤,0
t6lkinEQd7k,Esse ep me emocionou,1
t6lkinEQd7k,"Slk, melhor rango brabo ate agr pqp",0
t6lkinEQd7k,"TENHO CERTEZA, DURMA BEM MELHOR",0
t6lkinEQd7k,di eu te amo,0
t6lkinEQd7k,😍😍😍😍😍😍,0
t6lkinEQd7k,Os músicos do Rambo brabo estão vivendo experiências musicais todas. Você percebe no olhar deles,161
t6lkinEQd7k,"Quem não gritou de casa “MEU QUEIJO” de primeira, tá maluco!",1
t6lkinEQd7k,Simplesmente fodastico,0
t6lkinEQd7k,Te amo Diiiiiii 🤩🤩,0
t6lkinEQd7k,"Caralho fazia tempo q n vinha um ep bom assim, maluco prometeu nd e entregou tudo",1
t6lkinEQd7k,"Caralho fazia tempo q n vinha um ep bom assim, maluco prometeu nd e entregou tudo",22
t6lkinEQd7k,Que episodio fod@,1
t6lkinEQd7k,"Amooo , melhor cantor ❤",0
t6lkinEQd7k,"Diego é maluco, pqp ❤",4
t6lkinEQd7k,Te amo diiiiiiii,0
t6lkinEQd7k,MUITO BOOOOOOMMMMMM,0
t6lkinEQd7k,Ameiiiiiiiiii❤❤❤❤❤❤,0
t6lkinEQd7k,MELHOR EP!!!!!!,0
t6lkinEQd7k,3:51 início,0
t6lkinEQd7k,Melhor programa já feito na historia,1
t6lkinEQd7k,temos que valorizar mais nossos artistas brasileiros,18
t6lkinEQd7k,Brandon Boyd BR,0
t6lkinEQd7k,"que episódio bom, entrou pra um dos lendários",37
t6lkinEQd7k,Uma das coisas mais 1d10tas que vi na vida! Adorei!,0
t6lkinEQd7k,Oque defante toca de bateria pqp !!!!!,0
t6lkinEQd7k,Melhor episódio de rango brabo,1
t6lkinEQd7k,"brabo demais, melhor ep há tempos!",3
t6lkinEQd7k,Thaizoca é a maior gata véi!!!,0
t6lkinEQd7k,que ep bommmm,1
t6lkinEQd7k,Episódio absurdo,4
t6lkinEQd7k,24:53 kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkj,0
t6lkinEQd7k,Incrível incrível,0
t6lkinEQd7k,Vocês precisam de um professor de inglês rapeize!!!! 😂,0
t6lkinEQd7k,54:32,1
t6lkinEQd7k,Meu cunhadinho Di ❤,2
t6lkinEQd7k,Kakakkakakakakkakakakakak,0
t6lkinEQd7k,UMA DAS MAIORES.,0
t6lkinEQd7k,Tá no meu top 5 de episódios! Muito bom,19
t6lkinEQd7k,Depei 😂😂😂😂😂😂😂,0
t6lkinEQd7k,QUE EPISODIO BOM!!,0
t6lkinEQd7k,"Melhor Ép sem dúvidas, sou mt fã do Di, sem condições!!!!!! Valeu papaizinho ❤",53
t6lkinEQd7k,Amei demais!!!!,0
t6lkinEQd7k,Mdsss como pode ser tao simpatico ❤❤,5
t6lkinEQd7k,Essa daninha é de mais,0
t6lkinEQd7k,PQP ISSO FOI CINEMA,0
t6lkinEQd7k,melhor ep,0
t6lkinEQd7k,nohs taizoca pqp muito linda,1
t6lkinEQd7k,episódio ótimo,0
t6lkinEQd7k,Melhor episódio 🤣🤣🤣,0
t6lkinEQd7k,Melhor episódio de todos os tempos!,5
t6lkinEQd7k,MUITO BOM! MEU DEUS!,0
t6lkinEQd7k,Defante amassou na batera,0
t6lkinEQd7k,Nx melhor que Queen 😂,1
t6lkinEQd7k,"Maluco gente boa demais, top top parabens",2
t6lkinEQd7k,Dilera tem que ir....,1
t6lkinEQd7k,Oficial. Pod pah é a nova mtv,97
t6lkinEQd7k,"Pqp , bom demaaaaais",0
t6lkinEQd7k,Q medo do sorriso da TATA HAHAHAHAHAHA,0
t6lkinEQd7k,Di é monstro,1
t6lkinEQd7k,Sensacional,0
t6lkinEQd7k,Melhor episódio do rango brabo. Bom demais!!,1
t6lkinEQd7k,Já pode voltar DI FERREROROCHER,1
t6lkinEQd7k,ep bom demaisss,0
t6lkinEQd7k,EU AMO ESSE PROGRAMA,0
t6lkinEQd7k,"galera, me explica essa do queen",0
t6lkinEQd7k,"Di é gente boa demais, que cara da hora ❤",208
t6lkinEQd7k,Um dos melhores episódios do rango brabo pqp,171
t6lkinEQd7k,"44:57 cara, oq eu me acabei de rir com essa besteira, não ta escrito kakakakkakak",4
t6lkinEQd7k,Amei ❤ Di,1
t6lkinEQd7k,Melhor participação ❤❤❤❤❤,2
t6lkinEQd7k,amo,0
t6lkinEQd7k,Di ❤❤❤,1
t6lkinEQd7k,di ferrero te amo,6
t6lkinEQd7k,Melhor episódio sem dúvidas!!!,30
t6lkinEQd7k,Ahhahahahahahahahahah mano que que isso 😂😂😂😂😂,0
t6lkinEQd7k,bom episodio de Frango Brabo,0
t6lkinEQd7k,É  por coincidência eu estava vendo um clipe dele na banda Nx zero música entre razões emoções saudades.,16
t6lkinEQd7k,73021 Jarred Mills,0
t6lkinEQd7k,Que episódio maravilhoso! 😂😂😂,13
t6lkinEQd7k,18:45ele ia meter um “ eu vou te mamar” 😂😂😂😂😂,2
t6lkinEQd7k,Como eu amo esse homem meu Deeeeus ❤ te amo Di ❤,21
t6lkinEQd7k,MELHOR PROGRAMA DA INTERNET BRASILEIRA,7
t6lkinEQd7k,Real rockstar BR 🇧🇷,1
t6lkinEQd7k,impossivel ser brasileiro e nao conhecer esse cara lendario da musica,158
t6lkinEQd7k,melhor episódio de todos,22
t6lkinEQd7k,54:35 começa,33
